,id,message_date,user_id
18642,1082_83,2018-12-31,1082
18643,1082_84,2018-11-02,1082
18644,1082_85,2018-10-28,1082
18645,1082_86,2018-11-25,1082
18646,1082_87,2018-11-09,1082
18647,1082_88,2018-10-22,1082
18648,1082_89,2018-11-17,1082
18649,1082_90,2018-12-23,1082
18650,1082_91,2018-11-16,1082
18651,1082_92,2018-11-06,1082
18652,1082_93,2018-12-17,1082
18653,1082_94,2018-12-17,1082
18654,1082_95,2018-10-24,1082
18655,1082_96,2018-12-19,1082
18656,1082_97,2018-10-18,1082
18657,1082_98,2018-10-13,1082
18658,1082_99,2018-10-13,1082
18659,1082_100,2018-11-12,1082
18660,1082_101,2018-12-09,1082
18661,1082_102,2018-10-16,1082
18662,1082_103,2018-11-10,1082
18663,1082_104,2018-11-22,1082
18664,1082_105,2018-10-23,1082
18665,1082_106,2018-11-15,1082
18666,1082_107,2018-12-04,1082
18667,1082_108,2018-11-16,1082
18668,1082_109,2018-12-25,1082
18669,1082_110,2018-11-24,1082
18670,1082_111,2018-12-25,1082
18671,1082_112,2018-10-10,1082
18672,1082_113,2018-12-21,1082
18673,1082_114,2018-12-26,1082
18674,1082_115,2018-12-31,1082
18675,1082_116,2018-10-07,1082
18676,1082_117,2018-12-19,1082
18677,1082_118,2018-12-04,1082
18678,1082_119,2018-11-28,1082
18679,1082_120,2018-12-14,1082
18680,1082_121,2018-10-28,1082
18681,1082_122,2018-12-29,1082
18682,1082_123,2018-12-10,1082
18683,1082_124,2018-10-26,1082
18684,1082_125,2018-10-28,1082
18685,1082_126,2018-10-27,1082
18686,1082_127,2018-12-01,1082
18687,1082_128,2018-10-17,1082
18688,1082_129,2018-11-09,1082
18689,1082_130,2018-10-20,1082
18690,1082_131,2018-10-14,1082
18691,1082_132,2018-11-10,1082
18692,1082_133,2018-12-03,1082
18693,1082_134,2018-12-31,1082
18694,1082_135,2018-11-22,1082
18695,1082_136,2018-10-15,1082
18696,1082_137,2018-12-03,1082
18697,1082_138,2018-12-18,1082
18698,1082_139,2018-10-06,1082
18699,1082_140,2018-11-12,1082
18700,1082_141,2018-12-09,1082
18701,1082_142,2018-10-06,1082
18702,1082_143,2018-12-23,1082
18703,1082_144,2018-12-02,1082
18704,1082_145,2018-11-08,1082
18705,1082_146,2018-11-07,1082
18706,1082_147,2018-12-20,1082
18707,1082_148,2018-12-11,1082
18708,1082_149,2018-11-29,1082
18709,1082_150,2018-12-24,1082
18710,1082_151,2018-10-27,1082
18711,1082_152,2018-12-10,1082
18712,1082_153,2018-10-11,1082
18713,1082_154,2018-12-10,1082
18714,1082_155,2018-10-30,1082
18715,1082_156,2018-12-24,1082
18716,1082_157,2018-12-20,1082
18717,1082_158,2018-11-29,1082
18718,1082_159,2018-12-29,1082
18719,1082_160,2018-12-04,1082
18720,1082_161,2018-10-05,1082
18721,1082_162,2018-10-25,1082
18722,1082_163,2018-10-12,1082
18723,1082_164,2018-12-19,1082
18724,1082_165,2018-10-15,1082
18725,1082_166,2018-11-20,1082
18726,1082_167,2018-10-10,1082
18727,1082_168,2018-12-04,1082
18728,1082_169,2018-11-03,1082
18729,1082_170,2018-12-22,1082
18730,1082_171,2018-11-16,1082
18731,1082_172,2018-10-14,1082
18732,1082_173,2018-10-26,1082
18733,1082_174,2018-12-28,1082
18734,1082_175,2018-11-30,1082
18735,1082_176,2018-11-15,1082
18736,1082_177,2018-12-12,1082
18737,1082_178,2018-11-24,1082
18738,1082_179,2018-11-14,1082
18739,1082_180,2018-12-12,1082
18740,1082_181,2018-10-08,1082
18741,1082_182,2018-10-07,1082
18742,1082_183,2018-10-07,1082
18743,1082_184,2018-10-18,1082
18744,1082_185,2018-11-27,1082
18745,1082_186,2018-10-07,1082
18746,1082_187,2018-12-12,1082
18747,1082_188,2018-12-01,1082
18748,1082_189,2018-12-11,1082
18749,1082_190,2018-11-03,1082
18750,1082_191,2018-12-04,1082
18751,1082_192,2018-11-28,1082
18752,1082_193,2018-12-11,1082
18753,1082_194,2018-12-25,1082
18754,1082_195,2018-11-23,1082
18755,1082_196,2018-12-04,1082
18756,1082_197,2018-12-30,1082
18757,1082_198,2018-11-22,1082
18758,1082_199,2018-11-29,1082
18759,1082_200,2018-11-22,1082
18760,1082_201,2018-10-10,1082
18761,1082_202,2018-11-27,1082
18762,1082_203,2018-12-13,1082
18763,1082_204,2018-12-20,1082
18764,1082_205,2018-10-16,1082
18765,1082_206,2018-10-27,1082
18766,1082_207,2018-11-26,1082
18767,1082_208,2018-12-12,1082
18768,1082_209,2018-12-31,1082
18769,1082_210,2018-11-23,1082
18770,1082_211,2018-10-20,1082
18771,1082_212,2018-12-31,1082
18772,1082_213,2018-12-25,1082
18773,1082_214,2018-10-14,1082
18774,1082_215,2018-12-01,1082
18775,1082_216,2018-10-20,1082
18776,1082_217,2018-11-05,1082
18777,1082_218,2018-12-25,1082
18778,1082_219,2018-11-09,1082
18779,1082_220,2018-10-15,1082
18780,1082_221,2018-12-07,1082
18781,1082_222,2018-12-08,1082
18782,1082_223,2018-12-04,1082
18783,1082_224,2018-11-05,1082
18784,1082_225,2018-11-12,1082
18785,1082_226,2018-11-30,1082
18786,1082_227,2018-10-28,1082
18787,1082_228,2018-12-02,1082
18788,1082_229,2018-11-24,1082
18789,1082_230,2018-11-22,1082
18790,1082_231,2018-12-10,1082
18791,1082_232,2018-12-08,1082
18792,1082_233,2018-11-20,1082
18793,1082_234,2018-12-28,1082
18794,1082_235,2018-10-15,1082
18795,1082_236,2018-10-10,1082
18796,1082_237,2018-12-23,1082
18797,1082_238,2018-11-21,1082
18798,1082_239,2018-11-17,1082
18799,1082_240,2018-12-26,1082
18800,1082_241,2018-10-18,1082
18801,1082_242,2018-12-24,1082
18802,1082_243,2018-11-29,1082
18803,1082_244,2018-10-19,1082
18804,1082_245,2018-11-21,1082
18805,1082_246,2018-12-20,1082
18806,1082_247,2018-12-12,1082
18807,1082_248,2018-12-27,1082
18808,1082_249,2018-12-22,1082
18809,1082_250,2018-12-20,1082
18810,1082_251,2018-12-19,1082
18811,1083_0,2018-06-06,1083
18812,1083_1,2018-05-27,1083
18813,1083_2,2018-10-27,1083
18814,1083_3,2018-06-21,1083
18815,1083_4,2018-06-24,1083
18816,1083_5,2018-12-06,1083
18817,1083_6,2018-05-08,1083
18818,1083_7,2018-07-10,1083
18819,1083_8,2018-06-29,1083
18820,1083_9,2018-07-09,1083
18821,1083_10,2018-11-16,1083
18822,1083_11,2018-12-01,1083
18823,1083_12,2018-10-10,1083
18824,1083_13,2018-07-17,1083
18825,1083_14,2018-09-30,1083
18826,1083_15,2018-06-09,1083
18827,1083_16,2018-07-19,1083
18828,1083_17,2018-10-03,1083
18829,1083_18,2018-11-20,1083
18830,1083_19,2018-12-29,1083
18831,1083_20,2018-06-08,1083
18832,1083_21,2018-10-17,1083
18833,1083_22,2018-07-19,1083
18834,1083_23,2018-07-20,1083
18835,1083_24,2018-09-01,1083
18836,1083_25,2018-11-15,1083
18837,1083_26,2018-12-06,1083
18838,1083_27,2018-08-31,1083
18839,1083_28,2018-11-09,1083
18840,1083_29,2018-05-28,1083
18841,1083_30,2018-08-13,1083
18842,1083_31,2018-05-17,1083
18843,1083_32,2018-09-07,1083
18844,1083_33,2018-05-23,1083
18845,1083_34,2018-08-24,1083
18846,1083_35,2018-06-26,1083
18847,1083_36,2018-09-01,1083
18848,1083_37,2018-08-18,1083
18849,1083_38,2018-10-14,1083
18850,1083_39,2018-05-03,1083
18851,1083_40,2018-09-16,1083
18852,1083_41,2018-05-11,1083
18853,1083_42,2018-11-29,1083
18854,1083_43,2018-06-01,1083
18855,1083_44,2018-08-23,1083
18856,1083_45,2018-11-07,1083
18857,1083_46,2018-09-07,1083
18858,1083_47,2018-09-25,1083
18859,1083_48,2018-09-23,1083
18860,1083_49,2018-12-18,1083
18861,1083_50,2018-06-24,1083
18862,1083_51,2018-05-09,1083
18863,1083_52,2018-05-11,1083
18864,1083_53,2018-11-04,1083
18865,1083_54,2018-07-10,1083
18866,1083_55,2018-10-03,1083
18867,1083_56,2018-10-05,1083
18868,1083_57,2018-10-22,1083
18869,1083_58,2018-10-27,1083
18870,1083_59,2018-06-21,1083
18871,1083_60,2018-10-11,1083
18872,1083_61,2018-07-08,1083
18873,1083_62,2018-09-22,1083
18874,1083_63,2018-12-30,1083
18875,1083_64,2018-12-19,1083
18876,1083_65,2018-10-29,1083
18877,1083_66,2018-04-26,1083
18878,1083_67,2018-09-05,1083
18879,1083_68,2018-09-20,1083
18880,1083_69,2018-10-11,1083
18881,1083_70,2018-08-31,1083
18882,1083_71,2018-07-24,1083
18883,1083_72,2018-07-02,1083
18884,1083_73,2018-12-10,1083
18885,1083_74,2018-11-04,1083
18886,1083_75,2018-05-22,1083
18887,1083_76,2018-10-02,1083
18888,1083_77,2018-10-22,1083
18889,1083_78,2018-05-06,1083
18890,1083_79,2018-12-03,1083
18891,1083_80,2018-08-15,1083
18892,1083_81,2018-12-21,1083
18893,1083_82,2018-12-23,1083
18894,1083_83,2018-11-30,1083
18895,1083_84,2018-11-04,1083
18896,1083_85,2018-11-16,1083
18897,1083_86,2018-06-12,1083
18898,1083_87,2018-08-01,1083
18899,1083_88,2018-05-02,1083
18900,1083_89,2018-11-13,1083
18901,1083_90,2018-05-13,1083
18902,1083_91,2018-07-31,1083
18903,1083_92,2018-12-15,1083
18904,1083_93,2018-09-21,1083
18905,1083_94,2018-07-04,1083
18906,1083_95,2018-08-05,1083
18907,1083_96,2018-07-13,1083
18908,1083_97,2018-05-02,1083
18909,1083_98,2018-05-06,1083
18910,1083_99,2018-11-25,1083
18911,1083_100,2018-08-27,1083
18912,1083_101,2018-07-01,1083
18913,1083_102,2018-10-26,1083
18914,1083_103,2018-08-14,1083
18915,1083_104,2018-07-31,1083
18916,1083_105,2018-11-06,1083
18917,1083_106,2018-09-28,1083
18918,1083_107,2018-11-04,1083
18919,1083_108,2018-10-13,1083
18920,1083_109,2018-08-24,1083
18921,1083_110,2018-09-10,1083
18922,1083_111,2018-12-11,1083
18923,1083_112,2018-10-16,1083
18924,1083_113,2018-12-24,1083
18925,1083_114,2018-10-15,1083
18926,1083_115,2018-07-16,1083
18927,1083_116,2018-06-16,1083
18928,1083_117,2018-12-28,1083
18929,1083_118,2018-11-18,1083
18930,1083_119,2018-10-11,1083
18931,1083_120,2018-12-03,1083
18932,1083_121,2018-07-20,1083
18933,1083_122,2018-11-18,1083
18934,1083_123,2018-05-28,1083
18935,1083_124,2018-09-08,1083
18936,1083_125,2018-07-16,1083
18937,1083_126,2018-11-17,1083
18938,1083_127,2018-07-22,1083
18939,1083_128,2018-08-08,1083
18940,1083_129,2018-11-17,1083
18941,1083_130,2018-06-09,1083
18942,1083_131,2018-10-09,1083
18943,1083_132,2018-05-17,1083
18944,1083_133,2018-05-01,1083
18945,1083_134,2018-05-06,1083
18946,1083_135,2018-08-23,1083
18947,1083_136,2018-07-11,1083
18948,1083_137,2018-12-08,1083
18949,1083_138,2018-10-09,1083
18950,1083_139,2018-06-18,1083
18951,1083_140,2018-05-31,1083
18952,1083_141,2018-05-19,1083
18953,1083_142,2018-12-01,1083
18954,1083_143,2018-05-22,1083
18955,1083_144,2018-07-19,1083
18956,1083_145,2018-09-05,1083
18957,1083_146,2018-06-24,1083
18958,1083_147,2018-06-24,1083
18959,1083_148,2018-05-15,1083
18960,1083_149,2018-06-09,1083
18961,1083_150,2018-09-18,1083
18962,1083_151,2018-10-30,1083
18963,1083_152,2018-10-26,1083
18964,1083_153,2018-08-08,1083
18965,1083_154,2018-11-26,1083
18966,1083_155,2018-11-15,1083
18967,1083_156,2018-06-16,1083
18968,1083_157,2018-08-22,1083
18969,1083_158,2018-05-17,1083
18970,1083_159,2018-08-05,1083
18971,1083_160,2018-06-14,1083
18972,1083_161,2018-09-30,1083
18973,1083_162,2018-05-30,1083
18974,1083_163,2018-10-23,1083
18975,1083_164,2018-05-19,1083
18976,1083_165,2018-09-06,1083
18977,1083_166,2018-11-16,1083
18978,1083_167,2018-05-27,1083
18979,1083_168,2018-06-26,1083
18980,1083_169,2018-08-01,1083
18981,1083_170,2018-10-02,1083
18982,1083_171,2018-12-16,1083
18983,1083_172,2018-07-14,1083
18984,1083_173,2018-08-27,1083
18985,1083_174,2018-11-11,1083
18986,1083_175,2018-09-17,1083
18987,1083_176,2018-06-05,1083
18988,1083_177,2018-07-09,1083
18989,1083_178,2018-07-09,1083
18990,1083_179,2018-06-05,1083
18991,1083_180,2018-11-21,1083
18992,1083_181,2018-12-30,1083
18993,1083_182,2018-07-09,1083
18994,1083_183,2018-05-05,1083
18995,1083_184,2018-11-16,1083
18996,1083_185,2018-12-28,1083
18997,1083_186,2018-05-07,1083
18998,1083_187,2018-08-01,1083
18999,1083_188,2018-06-25,1083
19000,1083_189,2018-10-18,1083
19001,1083_190,2018-09-07,1083
19002,1083_191,2018-06-15,1083
19003,1083_192,2018-12-13,1083
19004,1083_193,2018-05-30,1083
19005,1083_194,2018-06-06,1083
19006,1083_195,2018-07-02,1083
19007,1083_196,2018-10-25,1083
19008,1083_197,2018-12-19,1083
19009,1083_198,2018-10-09,1083
19010,1083_199,2018-05-30,1083
19011,1083_200,2018-11-19,1083
19012,1083_201,2018-07-06,1083
19013,1083_202,2018-09-02,1083
19014,1083_203,2018-12-17,1083
19015,1083_204,2018-07-30,1083
19016,1083_205,2018-09-04,1083
19017,1083_206,2018-09-14,1083
19018,1083_207,2018-08-27,1083
19019,1083_208,2018-11-18,1083
19020,1083_209,2018-11-19,1083
19021,1083_210,2018-09-03,1083
19022,1083_211,2018-09-04,1083
19023,1083_212,2018-11-21,1083
19024,1083_213,2018-09-14,1083
19025,1083_214,2018-07-30,1083
19026,1083_215,2018-09-07,1083
19027,1083_216,2018-05-20,1083
19028,1083_217,2018-09-10,1083
19029,1083_218,2018-09-02,1083
19030,1083_219,2018-12-31,1083
19031,1083_220,2018-10-19,1083
19032,1083_221,2018-05-02,1083
19033,1083_222,2018-11-16,1083
19034,1083_223,2018-10-31,1083
19035,1083_224,2018-10-04,1083
19036,1083_225,2018-07-23,1083
19037,1083_226,2018-04-25,1083
19038,1083_227,2018-09-25,1083
19039,1083_228,2018-06-18,1083
19040,1083_229,2018-09-20,1083
19041,1083_230,2018-11-09,1083
19042,1083_231,2018-09-13,1083
19043,1083_232,2018-09-25,1083
19044,1083_233,2018-11-03,1083
19045,1083_234,2018-12-19,1083
19046,1083_235,2018-12-25,1083
19047,1083_236,2018-06-02,1083
19048,1083_237,2018-06-29,1083
19049,1083_238,2018-06-25,1083
19050,1083_239,2018-11-25,1083
19051,1083_240,2018-09-25,1083
19052,1083_241,2018-12-03,1083
19053,1083_242,2018-08-31,1083
19054,1083_243,2018-12-22,1083
19055,1083_244,2018-06-01,1083
19056,1083_245,2018-06-09,1083
19057,1083_246,2018-11-16,1083
19058,1083_247,2018-05-07,1083
19059,1083_248,2018-08-08,1083
19060,1083_249,2018-10-19,1083
19061,1083_250,2018-11-17,1083
19062,1083_251,2018-10-01,1083
19063,1083_252,2018-06-03,1083
19064,1083_253,2018-12-24,1083
19065,1083_254,2018-09-07,1083
19066,1083_255,2018-10-30,1083
19067,1083_256,2018-12-31,1083
19068,1083_257,2018-08-15,1083
19069,1083_258,2018-06-25,1083
19070,1083_259,2018-11-13,1083
19071,1083_260,2018-11-07,1083
19072,1083_261,2018-05-13,1083
19073,1083_262,2018-11-04,1083
19074,1083_263,2018-07-10,1083
19075,1083_264,2018-12-07,1083
19076,1083_265,2018-08-01,1083
19077,1083_266,2018-05-23,1083
19078,1083_267,2018-09-21,1083
19079,1083_268,2018-12-08,1083
19080,1083_269,2018-09-19,1083
19081,1083_270,2018-07-30,1083
19082,1083_271,2018-12-01,1083
19083,1083_272,2018-08-12,1083
19084,1083_273,2018-11-24,1083
19085,1083_274,2018-11-21,1083
19086,1083_275,2018-09-16,1083
19087,1083_276,2018-05-25,1083
19088,1083_277,2018-10-17,1083
19089,1083_278,2018-08-27,1083
19090,1083_279,2018-10-29,1083
19091,1083_280,2018-11-15,1083
19092,1083_281,2018-08-13,1083
19093,1083_282,2018-08-10,1083
19094,1083_283,2018-11-27,1083
19095,1083_284,2018-06-21,1083
19096,1083_285,2018-06-18,1083
19097,1083_286,2018-06-10,1083
19098,1083_287,2018-05-05,1083
19099,1083_288,2018-08-16,1083
19100,1083_289,2018-06-13,1083
19101,1083_290,2018-11-22,1083
19102,1083_291,2018-06-09,1083
19103,1083_292,2018-08-14,1083
19104,1083_293,2018-07-17,1083
19105,1083_294,2018-12-02,1083
19106,1083_295,2018-06-30,1083
19107,1083_296,2018-08-03,1083
19108,1083_297,2018-09-21,1083
19109,1083_298,2018-06-15,1083
19110,1083_299,2018-12-04,1083
19111,1083_300,2018-08-28,1083
19112,1083_301,2018-11-01,1083
19113,1083_302,2018-08-12,1083
19114,1083_303,2018-12-01,1083
19115,1083_304,2018-05-24,1083
19116,1083_305,2018-06-09,1083
19117,1083_306,2018-05-14,1083
19118,1083_307,2018-08-25,1083
19119,1083_308,2018-12-21,1083
19120,1083_309,2018-11-27,1083
19121,1083_310,2018-08-24,1083
19122,1083_311,2018-08-03,1083
19123,1083_312,2018-09-04,1083
19124,1083_313,2018-11-27,1083
19125,1083_314,2018-07-25,1083
19126,1083_315,2018-09-25,1083
19127,1083_316,2018-08-09,1083
19128,1083_317,2018-06-28,1083
19129,1083_318,2018-11-28,1083
19130,1083_319,2018-08-11,1083
19131,1083_320,2018-12-20,1083
19132,1083_321,2018-11-17,1083
19133,1083_322,2018-12-22,1083
19134,1083_323,2018-11-02,1083
19135,1083_324,2018-08-29,1083
19136,1083_325,2018-12-05,1083
19137,1083_326,2018-09-04,1083
19138,1083_327,2018-09-02,1083
19139,1083_328,2018-12-11,1083
19140,1083_329,2018-07-18,1083
19141,1083_330,2018-09-10,1083
19142,1083_331,2018-12-24,1083
19143,1083_332,2018-11-24,1083
19144,1083_333,2018-12-05,1083
19145,1083_334,2018-07-23,1083
19146,1083_335,2018-04-30,1083
19147,1083_336,2018-06-09,1083
19148,1083_337,2018-09-18,1083
19149,1083_338,2018-05-18,1083
19150,1083_339,2018-06-04,1083
19151,1083_340,2018-12-25,1083
19152,1083_341,2018-06-15,1083
19153,1083_342,2018-06-18,1083
19154,1083_343,2018-12-29,1083
19155,1083_344,2018-09-18,1083
19156,1083_345,2018-10-14,1083
19157,1083_346,2018-10-14,1083
19158,1083_347,2018-08-31,1083
19159,1083_348,2018-11-17,1083
19160,1083_349,2018-05-19,1083
19161,1083_350,2018-07-20,1083
19162,1083_351,2018-07-24,1083
19163,1083_352,2018-07-11,1083
19164,1083_353,2018-05-09,1083
19165,1083_354,2018-10-14,1083
19166,1083_355,2018-07-08,1083
19167,1083_356,2018-10-14,1083
19168,1083_357,2018-12-31,1083
19169,1083_358,2018-07-15,1083
19170,1083_359,2018-08-01,1083
19171,1083_360,2018-10-20,1083
19172,1083_361,2018-10-02,1083
19173,1083_362,2018-09-16,1083
19174,1083_363,2018-07-13,1083
19175,1083_364,2018-07-23,1083
19176,1083_365,2018-06-04,1083
19177,1083_366,2018-07-05,1083
19178,1083_367,2018-09-26,1083
19179,1083_368,2018-06-24,1083
19180,1083_369,2018-07-31,1083
19181,1083_370,2018-09-27,1083
19182,1083_371,2018-12-05,1083
19183,1083_372,2018-07-11,1083
19184,1083_373,2018-06-19,1083
19185,1083_374,2018-07-25,1083
19186,1083_375,2018-10-19,1083
19187,1083_376,2018-08-10,1083
19188,1083_377,2018-06-24,1083
19189,1083_378,2018-08-29,1083
19190,1083_379,2018-05-29,1083
19191,1083_380,2018-06-05,1083
19192,1083_381,2018-06-29,1083
19193,1083_382,2018-10-05,1083
19194,1083_383,2018-10-06,1083
19195,1083_384,2018-10-15,1083
19196,1083_385,2018-06-29,1083
19197,1083_386,2018-04-29,1083
19198,1083_387,2018-11-14,1083
19199,1083_388,2018-11-16,1083
19200,1083_389,2018-09-30,1083
19201,1083_390,2018-09-09,1083
19202,1083_391,2018-11-06,1083
19203,1083_392,2018-04-24,1083
19204,1083_393,2018-12-05,1083
19205,1083_394,2018-12-29,1083
19206,1083_395,2018-10-25,1083
19207,1083_396,2018-11-30,1083
19208,1083_397,2018-09-20,1083
19209,1083_398,2018-04-25,1083
19210,1083_399,2018-08-17,1083
19211,1083_400,2018-11-28,1083
19212,1083_401,2018-12-26,1083
19213,1083_402,2018-06-08,1083
19214,1083_403,2018-10-24,1083
19215,1083_404,2018-09-24,1083
19216,1084_0,2018-12-16,1084
19217,1084_1,2018-12-26,1084
19218,1084_2,2018-12-20,1084
19219,1084_3,2018-12-25,1084
19220,1084_4,2018-12-18,1084
19221,1084_5,2018-12-16,1084
19222,1084_6,2018-12-21,1084
19223,1084_7,2018-12-15,1084
19224,1084_8,2018-12-21,1084
19225,1084_9,2018-12-17,1084
19226,1084_10,2018-12-29,1084
19227,1084_11,2018-12-27,1084
19228,1084_12,2018-12-19,1084
19229,1084_13,2018-12-28,1084
19230,1084_14,2018-12-14,1084
19231,1084_15,2018-12-23,1084
19232,1084_16,2018-12-14,1084
19233,1084_17,2018-12-25,1084
19234,1084_18,2018-12-22,1084
19235,1084_19,2018-12-29,1084
19236,1084_20,2018-12-13,1084
19237,1084_21,2018-12-26,1084
19238,1084_22,2018-12-16,1084
19239,1084_23,2018-12-25,1084
19240,1084_24,2018-12-16,1084
19241,1084_25,2018-12-20,1084
19242,1084_26,2018-12-25,1084
19243,1084_27,2018-12-19,1084
19244,1084_28,2018-12-29,1084
19245,1084_29,2018-12-30,1084
19246,1084_30,2018-12-21,1084
19247,1084_31,2018-12-18,1084
19248,1084_32,2018-12-21,1084
19249,1084_33,2018-12-30,1084
19250,1084_34,2018-12-25,1084
19251,1084_35,2018-12-29,1084
19252,1084_36,2018-12-23,1084
19253,1084_37,2018-12-26,1084
19254,1084_38,2018-12-17,1084
19255,1084_39,2018-12-19,1084
19256,1084_40,2018-12-19,1084
19257,1084_41,2018-12-16,1084
19258,1084_42,2018-12-27,1084
19259,1084_43,2018-12-17,1084
19260,1084_44,2018-12-23,1084
19261,1084_45,2018-12-15,1084
19262,1084_46,2018-12-31,1084
19263,1084_47,2018-12-31,1084
19264,1084_48,2018-12-29,1084
19265,1084_49,2018-12-18,1084
19266,1084_50,2018-12-16,1084
19267,1084_51,2018-12-15,1084
19268,1084_52,2018-12-23,1084
19269,1084_53,2018-12-21,1084
19270,1084_54,2018-12-18,1084
19271,1084_55,2018-12-14,1084
19272,1084_56,2018-12-17,1084
19273,1084_57,2018-12-28,1084
19274,1084_58,2018-12-19,1084
19275,1084_59,2018-12-31,1084
19276,1084_60,2018-12-23,1084
19277,1084_61,2018-12-26,1084
19278,1084_62,2018-12-24,1084
19279,1084_63,2018-12-22,1084
19280,1084_64,2018-12-17,1084
19281,1084_65,2018-12-20,1084
19282,1084_66,2018-12-13,1084
19283,1084_67,2018-12-22,1084
19284,1084_68,2018-12-14,1084
19285,1084_69,2018-12-14,1084
19286,1084_70,2018-12-22,1084
19287,1084_71,2018-12-28,1084
19288,1084_72,2018-12-24,1084
19289,1084_73,2018-12-21,1084
19290,1084_74,2018-12-20,1084
19291,1084_75,2018-12-25,1084
19292,1084_76,2018-12-28,1084
19293,1084_77,2018-12-23,1084
19294,1084_78,2018-12-17,1084
19295,1084_79,2018-12-22,1084
19296,1084_80,2018-12-22,1084
19297,1084_81,2018-12-19,1084
19298,1084_82,2018-12-28,1084
19299,1084_83,2018-12-14,1084
19300,1084_84,2018-12-20,1084
19301,1084_85,2018-12-26,1084
19302,1084_86,2018-12-18,1084
19303,1084_87,2018-12-15,1084
19304,1084_88,2018-12-26,1084
19305,1084_89,2018-12-19,1084
19306,1084_90,2018-12-30,1084
19307,1084_91,2018-12-18,1084
19308,1084_92,2018-12-31,1084
19309,1084_93,2018-12-16,1084
19310,1084_94,2018-12-30,1084
19311,1084_95,2018-12-21,1084
19312,1084_96,2018-12-20,1084
19313,1084_97,2018-12-24,1084
19314,1086_0,2018-05-14,1086
19315,1086_1,2018-07-22,1086
19316,1086_2,2018-10-25,1086
19317,1086_3,2018-07-22,1086
19318,1086_4,2018-07-12,1086
19319,1086_5,2018-11-04,1086
19320,1086_6,2018-08-17,1086
19321,1086_7,2018-07-26,1086
19322,1086_8,2018-08-21,1086
19323,1086_9,2018-09-18,1086
19324,1086_10,2018-06-22,1086
19325,1086_11,2018-11-13,1086
19326,1086_12,2018-09-02,1086
19327,1086_13,2018-05-26,1086
19328,1086_14,2018-10-16,1086
19329,1086_15,2018-09-12,1086
19330,1086_16,2018-08-14,1086
19331,1086_17,2018-11-08,1086
19332,1086_18,2018-08-14,1086
19333,1086_19,2018-07-07,1086
19334,1086_20,2018-09-14,1086
19335,1086_21,2018-11-19,1086
19336,1086_22,2018-10-17,1086
19337,1086_23,2018-12-31,1086
19338,1086_24,2018-10-25,1086
19339,1086_25,2018-07-30,1086
19340,1086_26,2018-07-21,1086
19341,1086_27,2018-05-23,1086
19342,1086_28,2018-04-30,1086
19343,1086_29,2018-10-23,1086
19344,1086_30,2018-10-15,1086
19345,1086_31,2018-09-01,1086
19346,1086_32,2018-08-10,1086
19347,1086_33,2018-12-22,1086
19348,1086_34,2018-10-13,1086
19349,1086_35,2018-04-26,1086
19350,1086_36,2018-04-27,1086
19351,1086_37,2018-08-15,1086
19352,1086_38,2018-10-11,1086
19353,1086_39,2018-06-10,1086
19354,1086_40,2018-09-19,1086
19355,1086_41,2018-05-05,1086
19356,1086_42,2018-07-01,1086
19357,1086_43,2018-12-14,1086
19358,1086_44,2018-09-26,1086
19359,1086_45,2018-07-19,1086
19360,1086_46,2018-12-08,1086
19361,1086_47,2018-09-08,1086
19362,1086_48,2018-11-22,1086
19363,1086_49,2018-12-25,1086
19364,1086_50,2018-10-14,1086
19365,1086_51,2018-10-13,1086
19366,1086_52,2018-10-06,1086
19367,1086_53,2018-08-14,1086
19368,1086_54,2018-05-07,1086
19369,1086_55,2018-11-11,1086
19370,1086_56,2018-11-16,1086
19371,1086_57,2018-09-04,1086
19372,1086_58,2018-08-30,1086
19373,1086_59,2018-11-28,1086
19374,1086_60,2018-08-30,1086
19375,1086_61,2018-07-21,1086
19376,1086_62,2018-09-03,1086
19377,1086_63,2018-10-25,1086
19378,1086_64,2018-07-26,1086
19379,1086_65,2018-07-31,1086
19380,1086_66,2018-07-03,1086
19381,1086_67,2018-12-04,1086
19382,1086_68,2018-10-19,1086
19383,1086_69,2018-12-19,1086
19384,1086_70,2018-08-10,1086
19385,1086_71,2018-11-05,1086
19386,1086_72,2018-06-24,1086
19387,1086_73,2018-08-10,1086
19388,1086_74,2018-08-04,1086
19389,1086_75,2018-10-07,1086
19390,1086_76,2018-08-19,1086
19391,1086_77,2018-09-05,1086
19392,1086_78,2018-10-10,1086
19393,1086_79,2018-12-04,1086
19394,1086_80,2018-10-20,1086
19395,1086_81,2018-05-17,1086
19396,1086_82,2018-07-06,1086
19397,1086_83,2018-06-24,1086
19398,1086_84,2018-07-24,1086
19399,1086_85,2018-09-29,1086
19400,1086_86,2018-05-02,1086
19401,1086_87,2018-07-09,1086
19402,1086_88,2018-12-18,1086
19403,1086_89,2018-10-10,1086
19404,1086_90,2018-08-13,1086
19405,1086_91,2018-05-07,1086
19406,1086_92,2018-05-23,1086
19407,1086_93,2018-05-06,1086
19408,1086_94,2018-05-15,1086
19409,1086_95,2018-08-04,1086
19410,1086_96,2018-04-27,1086
19411,1086_97,2018-08-29,1086
19412,1086_98,2018-05-17,1086
19413,1086_99,2018-12-09,1086
19414,1086_100,2018-08-24,1086
19415,1086_101,2018-12-13,1086
19416,1086_102,2018-09-30,1086
19417,1086_103,2018-11-15,1086
19418,1086_104,2018-08-31,1086
